OFFICE,PROPERTY_ADDRESS,CITY,STATE,ZIP_POSTAL_CODE,ACTUAL_CLOSE_DATE,SALES_ID
0001,2608 North 45th Street,Omaha,NE,68104,9/9/2022,92
0004,2610 96th Circle,Omaha,NE,68124,6/22/2022,10047
0001,2611 North 97th Avenue,Omaha,NE,68134,9/30/2022,10015
0001,2612 C Street,Omaha,NE,68107,5/13/2022,10043
0001,2617 N 51st Avenue,Omaha,NE,68104,7/19/2022,10010
0001,2621 South 100th Street,Omaha,NE,68124,8/1/2022,343
0005,2622 N 166th Street,Omaha,NE,68116,1/6/2022,493
0001,2632 South 15th Street,Omaha,NE,68108,6/17/2022,92
0001,2635 North 125th Circle,Omaha,NE,68164,6/10/2022,10043
0003,2669 North 96th Drive,Omaha,NE,68134,10/21/2022,491
0001,2701 Olive Street,Omaha,NE,68147,9/26/2022,363
0001,2704 Country Club Ave,Omaha,NE,68104,9/16/2022,333
0001,2706 North 189th Street,Omaha,NE,68022,4/8/2022,10046
0004,2707 N. 65th St.,Omaha,NE,68104,4/20/2022,279
0003,2708 N 159th Street,Omaha,NE,68116,2/7/2022,287
0001,2709 S 30th St,Omaha,NE,68105,4/11/2022,10028
0001,2710 South 100th Street,Omaha,NE,68124,5/5/2022,262
0001,2711 North 97th Street,Omaha,NE,68134,8/5/2022,10059
0001,2711 North 97th Street,Omaha,NE,68134,8/5/2022,387
0004,2711 North HWS Cleveland Boulevard,Omaha,NE,68116,2/4/2022,10047
0003,2712 N 143rd St,Omaha,NE,68164,4/1/2022,10034
0001,2712 North 52nd Street,Omaha,NE,68104,6/10/2022,10010
0003,2715 Country Club Avenue,Omaha,NE,68104,12/2/2022,303
0001,2715 N 182nd Ave,Omaha,NE,68022,6/22/2022,232
0001,2715 N 182nd Ave,Omaha,NE,68022,6/22/2022,232
0005,2715 N 61st Street,Omaha,NE,68104,5/18/2022,296
0001,2715 N 64th St,Omaha,NE,68104,10/14/2022,400
0001,2715 S 105th Avenue,Omaha,NE,68124,1/6/2022,10059
0003,2718 North 49th Avenue,Omaha,NE,68104,8/10/2022,10061
0001,2720 North 175th Avenue,Omaha,NE,68116,7/25/2022,364
0001,2724 N 50th St,Omaha,NE,68104,6/30/2022,10014
0001,2725 North 190th Street,Omaha,NE,68022,7/8/2022,345
0001,2727 South 46th Avenue,Omaha,NE,68106,5/23/2022,400
0003,2728 Iowa Street,Omaha,NE,68112,6/2/2022,350
0004,2728 North 65th St,Omaha,NE,68104,10/3/2022,467
0003,2729 S 23rd St,Omaha,NE,68108,5/2/2022,10056
0001,2730 N 48th Avenue,Omaha,NE,68104,5/12/2022,66
0001,2730 N 79th Street,Omaha,NE,68134,4/8/2022,10043
0003,2732 S 10th St,Omaha,NE,68108,5/25/2022,70
0001,2733 North 78th Avenue,Omaha,NE,68134,9/16/2022,10014
0004,2734 N 120th Avenue,Omaha,NE,68164,11/1/2022,394
0004,2734 North 120th Avenue,Omaha,NE,68164,7/7/2022,394
0001,2735 North Sharon Drive,Omaha,NE,68112,5/18/2022,10015
0004,2736 North 124th Circle,Omaha,NE,68164,5/11/2022,281
0001,2740 Saratoga Street,Omaha,NE,68111,10/26/2022,92
0001,2740 Titus Ave,Omaha,NE,68112,1/7/2022,452
0001,2740 Titus Ave,Omaha,NE,68112,1/7/2022,323
0001,2740 Titus Avenue,Omaha,NE,68112,7/8/2022,323
0001,2744 Mary Street,Omaha,NE,68112,6/10/2022,400
0001,2749 N 49th Street,Omaha,NE,68104,11/18/2022,73
0001,2760 Iowa Street,Omaha,NE,68112,6/13/2022,332
0003,2761 Laurel Ave.,Omaha,NE,68111,12/27/2022,556
0003,2762 North 49th Street,Omaha,NE,68104,1/7/2022,303
0003,2762 North 49th Street,Omaha,NE,68104,1/7/2022,384
0001,2775 Wyoming Street,Omaha,NE,68112,5/12/2022,237
0005,2807 S 40th Street,Omaha,NE,68105,8/11/2022,376
0001,2809 North 69th Street,Omaha,NE,68104,2/11/2022,336
0003,2811 South 165th Avenue,Omaha,NE,68130,5/24/2022,70
0005,2817 Betty Street,Omaha,NE,68147,4/1/2022,223
0001,2820 North 66th Avenue #302,Omaha,NE,68104,1/3/2022,426
0001,2841 South 34th Street,Omaha,NE,68105,9/23/2022,384
0004,2842 S 117th St,Omaha,NE,68144,12/14/2022,10047
0001,2855 Newport Avenue,Omaha,NE,68112,7/19/2022,10015
0001,2874 Whitmore Street,Omaha,NE,68112,7/28/2022,92
0001,2901 North 45th Street,Omaha,NE,68104,9/26/2022,324
0005,2910 Franklin Street,Omaha,NE,68111,11/28/2022,334
0005,2910 Franklin Street,Omaha,NE,68111,11/28/2022,334
0004,2916 N 49th Street,Omaha,NE,68104,10/7/2022,262
0001,2917 S 80 St.,Omaha,NE,68124,11/22/2022,10036
0005,2919 Florence  Blvd,Omaha,NE,68110,12/29/2022,283
0001,2928 Scott Street,Omaha,NE,68112,12/9/2022,10050
0001,2934 Scott Street,Omaha,NE,68112,8/22/2022,10015
0001,2934 Scott Street,Omaha,NE,68112,8/22/2022,237
0001,2945 North 49th Street,Omaha,NE,68104,5/6/2022,226
0003,2964 County Rd P40,Omaha,NE,68112,6/24/2022,10045
0003,2964 County Rd P40,Omaha,NE,68112,6/24/2022,10045
0001,2969 Pacific Street,Omaha,NE,68105,7/25/2022,10015
0004,3000 Farnam  Street #9G,Omaha,NE,68131,4/29/2022,279
0001,3000 Farnam St Unit S2F &P28,Omaha,NE,68131,4/20/2022,400
0003,3000 Farnam Street,Omaha,NE,68131,5/9/2022,10056
0001,3000 Farnam Street #S20,Omaha,NE,68131,3/3/2022,399
0001,3000 Farnam Street #S20,Omaha,NE,68131,3/3/2022,298
0003,3000 Farnam Street Unit #SCL,Omaha,NE,68131,12/15/2022,298
0004,3002 Vinton Street,Omaha,NE,68105,6/30/2022,370
0003,3003 S 39th Street,Omaha,NE,68105,4/25/2022,70
0004,3013 N 161st Terrace,Omaha,NE,68116,12/16/2022,10047
0005,3013 South 76th Avenue,Omaha,NE,68124,1/13/2022,318
0001,3014 South 18th Street,Omaha,NE,68108,3/15/2022,92
0001,3015 North 144th,Omaha,NE,68116,7/11/2022,92
0001,3017 Pacific Street,Omaha,NE,68105,8/12/2022,438
0001,3019 Castelar Street,Omaha,NE,68105,6/17/2022,323
0004,3024 North 69th Street,Omaha,NE,68104,4/20/2022,262
0004,3029 South 21st Street,Omaha,NE,68108,1/13/2022,348
0001,306 South 50th Avenue,Omaha,NE,68132,6/28/2022,10010
0004,3067 S 48th Avenue,Omaha,NE,68106,9/9/2022,554
0003,307 South 95th Street,Omaha,NE,68114,6/10/2022,10056
0003,3102 Curtis Ave,Omaha,NE,68111,6/28/2022,10056
0001,3105 N 147 Circle,Omaha,NE,68116,8/3/2022,10036
0004,3105 N 175th ST,Omaha,NE,68116,2/28/2022,174
0003,3106 Seward St,Omaha,NE,68111,2/24/2022,303
0005,311 N 41st Street,Omaha,NE,68131,5/9/2022,10028
0005,311 N 41st Street,Omaha,NE,68131,5/9/2022,224
0003,3111 Clay Street,Omaha,NE,68112,1/13/2022,10034
0001,3112 North 58th Street,Omaha,NE,68104,2/14/2022,384
0003,3115 South 192nd Street,Omaha,NE,68130,10/14/2022,10055
0003,3116 Lafayette Avenue,OMAHA,NE,68131,6/10/2022,10056
0003,3116 Lafayette Avenue,OMAHA,NE,68131,6/10/2022,237
0004,3116 North 155th Avenue,Omaha,NE,68116,8/19/2022,529
0005,3117 South 42nd Street,Omaha,NE,68105,4/1/2022,368
0001,3118 North 176 Street,Omaha,NE,68116,1/26/2022,303
0001,312 S 16th Street,Omaha,NE,68102,4/22/2022,10036
0005,3123 S 137th St,Omaha,NE,68144,4/18/2022,493
0001,3124 Poppleton Avenue,Omaha,NE,68105,8/26/2022,10028
0001,3124 Poppleton Avenue,Omaha,NE,68105,8/26/2022,10028
0001,3127 S 40th Street,Omaha,NE,68105,11/8/2022,10050
0003,313 South 51st,Omaha,NE,68132,6/1/2022,478
0001,3130 Hascall Street,Omaha,NE,68105,8/22/2022,250
0004,3130 North 47th Avenue,Omaha,NE,68104,2/18/2022,97
0003,3133 Willit Street,Omaha,NE,68112,12/12/2022,168
0004,3136 Weber Circle,Omaha,NE,68112,3/31/2022,97
0001,314 S 27th Avenue,Omaha,NE,68131,12/5/2022,10028
0001,3142 Mayberry Court,Omaha,NE,68105,5/2/2022,10018
0004,3146 Chicago Street,Omaha,NE,68131,6/27/2022,74
0001,3165 Jackson Street,Omaha,NE,68105,8/5/2022,10026
0001,3165 Jackson Street,Omaha,NE,68105,8/5/2022,10026
0001,318 South 51st Street,Omaha,NE,68132,8/19/2022,10015
0001,318 South 51st Street,Omaha,NE,68132,8/19/2022,10010
0001,320 S 50th Avenue,Omaha,NE,68132,8/16/2022,288
0005,3205 Augusta Avenue,Omaha,NE,68144,5/4/2022,376
0001,3205 Paddock Road,Omaha,NE,68124,12/16/2022,384
0001,3205 Paddock Road,Omaha,NE,68124,12/16/2022,89
0001,3206 S 109th St,Omaha,NE,68144,7/29/2022,81
0005,3213 S 44th Street,Omaha,NE,68105,9/9/2022,296
0001,3215 N 60th St.,Omaha,NE,68104,5/9/2022,10050
0001,3216 N. 61st Street,Omaha,NE,68104,10/21/2022,66
0001,3216 N. 61st Street,Omaha,NE,68104,10/21/2022,66
0001,3220 Lafayette Avenue,Omaha,NE,68131,11/9/2022,10015
0001,3222 S 44th Ave,Omaha,NE,68105,7/18/2022,10010
0005,3224 N 48th Street,Omaha,NE,68104,5/31/2022,224
0004,3228 South 187th Street,Omaha,NE,68130,1/7/2022,10047
0001,3264 Frances Street,Omaha,NE,68105,2/4/2022,92
0003,3267 Center Street,Omaha,NE,68105,1/18/2022,10020
0003,3267 Center Street,Omaha,NE,68105,1/18/2022,70
0001,3301 N. 58th St.,Omaha,NE,68104,8/1/2022,384
0001,3301 N. 58th St.,Omaha,NE,68104,8/1/2022,384
0001,3306 Myrtle Avenue,Omaha,NE,68131,5/27/2022,92
0004,3306 Pedersen Drive,Omaha,NE,68144,2/4/2022,348
0001,3307 Forest Lawn Ave,Omaha,NE,68124,6/10/2022,10028
0001,3308 South 212th Avenue,Omaha,NE,68022,10/21/2022,450
0001,3309 North 42nd Street,Omaha,NE,68111,11/8/2022,323
0001,3309 North 42nd Street,Omaha,NE,68111,4/29/2022,323
0001,3309 North 42nd Street,Omaha,NE,68111,4/29/2022,323
0004,3309 R Street,Omaha,NE,68107,6/13/2022,160
0004,3310 Center Street,Omaha,NE,68105,4/1/2022,467
0004,3311 Hoctor Boulevard,Omaha,NE,68108,10/28/2022,434
0001,3312 Big Elk Parkway,Omaha,NE,68022,9/16/2022,304
0004,3313 North 177th Street,Omaha,NE,68116,7/13/2022,530
0001,3314 Cass Street,Omaha,NE,68131,3/10/2022,438
0001,3314 North 122nd Circle,Omaha,NE,68164,2/11/2022,70
0003,3315 N 147th Court,Omaha,NE,68116,5/24/2022,303
0004,3315 N 147th Ct,Omaha,NE,68116,9/30/2022,486
0001,3315 Seward St,Omaha,NE,68111,2/11/2022,10050
0001,3318 North 44th Avenue,Omaha,NE,68111,9/23/2022,316
0001,3319 Myrtle Avenue,Omaha,NE,68131,10/14/2022,10015
0005,3320 King Street,Omaha,NE,68112,5/20/2022,296
0003,3322 Hamilton Street,Omaha,NE,68131,12/30/2022,170
0004,3322 N 124th St,Omaha,NE,68164,7/29/2022,332
0004,3322 North 124th Street,Omaha,NE,68164,6/13/2022,394
0001,3324 Myrtle Ave,Omaha,NE,68131,4/20/2022,10043
0004,3325 N 148th St #3306,Omaha,NE,68116,2/18/2022,83
0001,3328 North 58th Street,Omaha,NE,68104,10/11/2022,446
0001,3328 North 58th Street,Omaha,NE,68104,10/11/2022,66
0001,3330 South 126th St,Omaha,NE,68144,7/18/2022,10020
0004,3332 N 47th Ave,Omaha,NE,68104,9/27/2022,97
0001,3333 North 128 Circle,Omaha,NE,68164,7/8/2022,271
0004,3335 South 188th Avenue,Omaha,NE,68130,7/12/2022,74
0001,3336 Fontenelle Blvd.,Omaha,NE,68104,12/29/2022,10050
0003,3341 N 59th Street,Omaha,NE,68104,1/19/2022,303
0001,3343 N 55th St,Omaha,NE,68104,3/18/2022,10050
0003,3343 North 57th Street,Omaha,NE,68104,8/29/2022,350
0003,3343 North 57th Street,Omaha,NE,68104,8/29/2022,10020
0003,3343 S 112th Street,Omaha,NE,68144,5/20/2022,474
0001,3344 N 53rd Street,Omaha,NE,68104,12/14/2022,548
0001,3365 South 130th Street,Omaha,NE,68144,4/15/2022,92
0001,337 North 35th Street,Omaha,NE,68131,2/11/2022,446
0001,340 North 155th Circle,Omaha,NE,68154,2/4/2022,499
0001,340 North 155th Circle,Omaha,NE,68154,2/4/2022,232
0001,3405 Washington Street,Omaha,NE,68107,7/18/2022,10043
0001,3406 N 65th Street,Omaha,NE,68104,1/7/2022,10043
0001,3406 N 65th Street,Omaha,NE,68104,1/7/2022,10043
0003,3406 South 184th Avenue,Omaha,NE,68130,7/29/2022,287
0001,3415 Martha Street #2W,Omaha,NE,68108,10/7/2022,10003
0001,3419 Hawthorne Avenue,Omaha,NE,68131,4/7/2022,10050
0005,3421 Westgate Road,Omaha,NE,68124,6/1/2022,10002
0001,3426 S 77th Street,Omaha,NE,68124,12/9/2022,400
0003,3432 Pedersen Drive,Omaha,NE,68144,10/25/2022,556
0003,3432 Webster Street,Omaha,NE,68131,5/31/2022,303
0004,3439 S 126th Street,Omaha,NE,68144,8/5/2022,160
0001,3443 Augusta Avenue,Omaha,NE,68144,4/29/2022,92
0001,3457 Fowler Circle,Omaha,NE,68111,3/24/2022,226
0004,3482 Spaulding Street,Omaha,NE,68111,3/11/2022,370
0001,3502 North 42nd Street,Omaha,NE,68111,9/9/2022,250
0001,3502 North 42nd Street,Omaha,NE,68111,9/9/2022,237
0001,3503 Patrick Ave,Omaha,NE,68111,8/9/2022,400
0001,3503 S 87th St,Omaha,NE,68124,9/19/2022,81
0001,3504 South 48th Avenue,Omaha,NE,68106,5/6/2022,92
0001,3506 Hawthorne Avenue,Omaha,NE,68131,6/27/2022,10015
0001,3506 Hawthorne Avenue,Omaha,NE,68131,6/27/2022,287
0004,3506 North 104th Avenue,Omaha,NE,68134,6/9/2022,74
0001,3507 N. 55th St.,Omaha,NE,68104,8/5/2022,10050
0004,3509 Gateway Road,Omaha,NE,68022,4/26/2022,529
0004,3509 Gateway Road,Omaha,NE,68022,4/26/2022,529
0001,3509 Webster Street,Omaha,NE,68131,7/29/2022,323
0003,3511 North 55th Street,Omaha,NE,68104,6/10/2022,10056
0001,3512 N 59th Street,Omaha,NE,68104,6/10/2022,446
0001,3513 Redick Avenue,Omaha,NE,68112,1/20/2022,399
0004,3515 47th Ave,Omaha,NE,68104,5/9/2022,281
0004,3516 N 152nd Avenue,Omaha,NE,68116,11/7/2022,74
0001,3517 Meredith Circle,Omaha,NE,68111,4/29/2022,160
0004,3518 N 82nd St,Omaha,NE,68134,1/21/2022,74
0001,3523 S S 127th Avenue,Omaha,NE,68144,10/7/2022,10050
0003,3524 Lafayette Avenue,Omaha,NE,68131,6/1/2022,10036
0004,3528 Drexel Street,Omaha,NE,68107,10/28/2022,73
0001,3537 Fontenelle Blvd,Omaha,NE,68104,12/6/2022,10050
0001,3537 Fontenelle Blvd,Omaha,NE,68104,12/6/2022,74
0001,3548 Harrison Street,Omaha,NE,68147,7/29/2022,262
0004,3556 N 37th Street,Omaha,NE,68111,10/26/2022,241
0003,3558 S 121st Ave,Omaha,NE,68144,9/9/2022,10045
0003,3558 S 121st Ave,Omaha,NE,68144,9/9/2022,10045
0001,357 North 41st Street,Omaha,NE,68131,8/17/2022,10015
0001,3607 Cass Street,Omaha,NE,68131,8/5/2022,384
0003,3607 N 49th Street,Omaha,NE,68104,11/7/2022,168
0001,3608 N 61st St.,Omaha,NE,68104,9/6/2022,400
0001,3614 South 191 Avenue,Omaha,NE,68130,11/18/2022,487
0001,3616 S 96th Street,Omaha,NE,68124,10/14/2022,10028
0004,3616 S. 114th Street,Omaha,NE,68144,4/15/2022,10052
0001,3620 North 75th Street,Omaha,NE,68134,5/5/2022,10010
0005,3622 S. 20th Street,Omaha,NE,68108,12/2/2022,184
0001,3630 S 107th Street,Omaha,NE,68124,7/13/2022,81
0004,3632 Oak Street,Omaha,NE,68105,4/29/2022,262
0001,3633 Madison St.,Omaha,NE,68107,7/1/2022,10036
0001,3633 Madison St.,Omaha,NE,68107,7/1/2022,10015
0004,3701 North 63rd Street,Omaha,NE,68104,11/8/2022,219
0004,3702 Jackson Street #101,Omaha,NE,68105,8/19/2022,279
0004,3706 Ernst Street,Omaha,NE,68112,2/15/2022,348
0001,3707 Parker Street,Omaha,NE,68111,4/19/2022,226
0004,3708 North 52nd Street,Omaha,NE,68104,3/21/2022,281
0001,3712 Mason Street,Omaha,NE,68105,5/31/2022,446
0001,3712 South 97th Street,Omaha,NE,68124,8/1/2022,184
0003,3714 Summit Street,Omaha,NE,68112,7/14/2022,170
0001,3715 Hamilton Street,Omaha,NE,68131,9/15/2022,317
0001,3719 N 55th St.,Omaha,NE,68104,10/21/2022,10050
0005,3721 Kansas Avenue,Omaha,NE,68111,7/29/2022,223
0004,3745 North 39th Street,Omaha,NE,68111,5/20/2022,279
0001,3751 Dewey Street,Omaha,NE,68105,11/18/2022,240
0001,3751 Dewey Street,Omaha,NE,68105,11/18/2022,240
0001,3753 Dewey Street,Omaha,NE,68105,10/6/2022,240
0001,3756 North 38th Street,Omaha,NE,68111,9/15/2022,446
0001,3757 Dewey Street,Omaha,NE,68105,12/23/2022,240
0001,3757 Dewey Street,Omaha,NE,68105,12/23/2022,92
0001,3759 Dewey Street,Omaha,NE,68105,8/5/2022,240
0001,3759 Dewey Street,Omaha,NE,68105,8/5/2022,240
0001,3759 N 39th Street,Omaha,NE,68111,12/9/2022,10017
0001,3761 Dewey Avenue,Omaha,NE,68105,8/1/2022,240
0001,3761 Dewey Avenue,Omaha,NE,68105,8/1/2022,240
0001,3802 Grover Street,Omaha,NE,68105,6/27/2022,92
0003,3802 Hamilton Street,Omaha,NE,68131,10/31/2022,471
0001,3802 Maple Street,Omaha,NE,68111,7/5/2022,253
0001,3802 North 95th Street,Omaha,NE,68134,9/7/2022,394
0001,3805 Binney St,Omaha,NE,68111,11/1/2022,10036
0005,3805 South 36th Street,Omaha,NE,68107,1/14/2022,347
0003,3806 North 101st Street,Omaha,NE,68134,11/10/2022,454
0003,3807 Hascall Street,Omaha,NE,68105,4/26/2022,170
0004,3807 Martha Street,Omaha,NE,68105,6/15/2022,279
0001,3809 U Street,Omaha,NE,68107,1/7/2022,92
0004,3815 S 191st Street,Omaha,NE,68130,3/9/2022,64
0001,3822/24 Chicago St & 3809/11 Davenport St.,Omaha,NE,68131,7/28/2022,387
0004,3835 South 179th Terrace,Omaha,NE,68130,3/15/2022,398
0004,3842 N 100th Avenue,Omaha,NE,68134,2/18/2022,74
0001,3847 Martha Street,Omaha,NE,68105,7/11/2022,10014
0001,3847 Martha Street,Omaha,NE,68105,7/11/2022,499
0005,3902 Drexel Street,Omaha,NE,68107,12/20/2022,353
0003,3904 North 95th Street,Omaha,NE,68134,6/7/2022,10045
0001,3905 South 35th Street,Omaha,NE,68107,2/18/2022,70
0001,3906 South 33rd Street,Omaha,NE,68107,12/9/2022,446
0001,3906/3910 Patterson Street,Omaha,NE,68107,4/15/2022,237
0005,3911 S 11th Street,Omaha,NE,68107,5/16/2022,514
0001,3912 S 32nd St,Omaha,NE,68107,12/9/2022,10051
0001,3913 South 24th Street,Omaha,NE,68107,10/4/2022,92
0005,3916 N 95th Street,Omaha,NE,68134,4/26/2022,376
0001,3916 North 36th Street,Omaha,NE,68111,3/14/2022,10020
0004,3917 R Street,Omaha,NE,68107,11/7/2022,160
0004,3917 South 187th Street,Omaha,NE,68130,5/27/2022,281
0001,3920 S. 36th Street,Omaha,NE,68107,9/2/2022,370
0004,3921 S 192 Avenue,Omaha,NE,68130,8/26/2022,552
0004,3921 S 192 Avenue,Omaha,NE,68130,8/26/2022,10055
0004,3926 N 67th St,Omaha,NE,68104,7/29/2022,262
0001,3929 Monroe Street,Omaha,NE,68107,8/15/2022,226
0001,3929 Monroe Street,Omaha,NE,68107,8/15/2022,226
0001,3941 V Street,Omaha,NE,68107,6/10/2022,237
0004,3950 Vernon Avenue,Omaha,NE,68111,3/24/2022,370
0004,3984 Weber Street,Omaha,NE,68112,4/25/2022,262
0001,4014 North 212th Street,Omaha,NE,68022,7/20/2022,10010
0001,4020 Seward St,Omaha,NE,68111,8/26/2022,240
0005,4035 Mary Street,Omaha,NE,68112,1/21/2022,355
0004,4040 N 81st Avenue Cir,Omaha,NE,68134,5/2/2022,355
0001,4040 N 92nd Avenue,Omaha,NE,68134,6/30/2022,10018
0001,407 N 47th St,Omaha,NE,68132,7/1/2022,237
0001,410 S 111th Street,Omaha,NE,68154,7/1/2022,10010
0001,410 South 185th Street,Omaha,NE,68022,3/28/2022,81
0004,4102 T Street,Omaha,NE,68107,6/23/2022,10059
0004,4104 Lafayette Avenue,Omaha,NE,68131,5/16/2022,490
0001,4105 Fort Street,Omaha,NE,68111,4/25/2022,92
0004,4105 N 94th St,Omaha,NE,68134,10/7/2022,160
0001,4107 North 43rd Street,Omaha,NE,68111,12/21/2022,92
0004,4110 North 172nd Street,Omaha,NE,68116,7/29/2022,554
0001,4121 North 65th Street,Omaha,NE,68104,12/20/2022,10010
0004,4124 North 60th Street,Omaha,NE,68104,10/5/2022,279
0001,4128 Drexel Street,Omaha,NE,68107,9/23/2022,269
0001,4128 Drexel Street,Omaha,NE,68107,9/23/2022,269
0001,4131 U St,Omaha,NE,68107,5/6/2022,10050
0001,4131 U St,Omaha,NE,68107,5/6/2022,400
0001,4159 I St,Omaha,NE,68107,4/29/2022,10036
0003,4166 Cass Street,Omaha,NE,68131,7/7/2022,10056
0003,4166 Cass Street,Omaha,NE,68131,7/7/2022,10056
0005,417 S 154th Street,Omaha,NE,68154,4/27/2022,376
0001,4184 South 61st Avenue,Omaha,NE,68117,4/5/2022,332
0004,4202 Pine Street,Omaha,NE,68105,10/28/2022,450
0004,4202 South 12th Street,Omaha,NE,68107,1/7/2022,195
0001,4205 South 60th Avenue,Omaha,NE,68117,10/28/2022,92
0001,4207 Grant St,Omaha,NE,68111,7/8/2022,10045
0001,4207 Grant St,Omaha,NE,68111,7/8/2022,262
0004,4207 Shirley Street,Omaha,NE,68105,5/10/2022,467
0004,4207 Shirley Street,Omaha,NE,68105,5/10/2022,446
0001,4208 Maple Street,Omaha,NE,68111,2/16/2022,287
0001,4209 South 22nd Street,Omaha,NE,68107,10/28/2022,92
0001,4210 South 198 Street,Omaha,NE,68135,3/18/2022,10056
0001,4211 South 17 Street,Omaha,NE,68107,8/26/2022,226
0001,4213 South 36th Street,Omaha,NE,68107,7/20/2022,250
0001,4216 Ames Avenue,Omaha,NE,68111,7/14/2022,269
0001,4219 Decatur St,Omaha,NE,68111,5/16/2022,496
0001,4219 Decatur St,Omaha,NE,68111,5/16/2022,438
0001,4222 Polk Street,Omaha,NE,68107,8/29/2022,10028
0001,4222 Polk Street,Omaha,NE,68107,8/29/2022,10020
0004,4224 Grover Street,Omaha,NE,68105,2/17/2022,64
0003,4231 Camden Avenue,Omaha,NE,68111,4/22/2022,289
0001,4234 Hillsdale Ave,Omaha,NE,68107,6/17/2022,343
0001,4234 Hillsdale Ave,Omaha,NE,68107,6/17/2022,343
0001,4237 Monroe St,Omaha,NE,68107,11/22/2022,10036
0001,424 North 41st Street,Omaha,NE,68131,6/14/2022,384
0001,425 North 41st St,Omaha,NE,68131,6/13/2022,384
0001,4259 S 149th Street,Omaha,NE,68137,9/9/2022,237
0003,4304 North 101st Street,Omaha,NE,68134,7/29/2022,305
0001,4305 North 139th Street,Omaha,NE,68164,7/29/2022,376
0001,4307 Hickory Street,Omaha,NE,68105,8/26/2022,10015
0001,4309 Big Elk Parkway,Omaha,NE,68022,9/26/2022,10015
0005,4309 South 28th Avenue,Omaha,NE,68107,9/22/2022,492
0001,4311 Oak Street,Omaha,NE,68105,1/7/2022,453
0001,4311 Wakeley Street,Omaha,NE,68131,8/30/2022,399
0001,4312 Grant Street,Omaha,NE,68111,5/19/2022,325
0001,4316 Grant Street,Omaha,NE,68111,10/31/2022,325
0001,4318 Pierce Street,Omaha,NE,68105,12/1/2022,10015
0001,4319 S 34th Street,Omaha,NE,68107,11/4/2022,269
0003,4321 Emmet St,Omaha,NE,68111,8/15/2022,556
0001,4323 N. 58th Street,Omaha,NE,68104,12/16/2022,10015
0001,4323 N. 58th Street,Omaha,NE,68104,12/16/2022,66
0003,434 S 160th St,Omaha,NE,68118,12/8/2022,10056
0001,4340 G Street,Omaha,NE,68107,7/20/2022,323
0004,4357 North 146th Court,Omaha,NE,68116,8/1/2022,74
0001,4359 South 148th Street,Omaha,NE,68137,5/31/2022,10046
0003,4401 N 146 Ct.,Omaha,NE,68116,9/21/2022,10056
0005,4403 South 19th Street,Omaha,NE,68107,11/15/2022,514
0004,4404 S 219th Street,Omaha,NE,68022,3/8/2022,450
0001,4409 Redick Avenue,Omaha,NE,68112,11/21/2022,323
0004,4411 N 93rd Street,Omaha,NE,68134,9/9/2022,10052
0004,4412 Mayberry Street,Omaha,NE,68105,6/30/2022,381
0004,4412 Sunny Slope Avenue,Omaha,NE,68134,12/22/2022,434
0004,4414 Curtis Avenue,Omaha,NE,68111,2/23/2022,262
0003,4414 S 153rd Circle,Omaha,NE,68137,6/3/2022,10056
0003,4414 S 153rd Circle,Omaha,NE,68137,6/3/2022,74
0001,4421 South 220th Street,Omaha,NE,68022,9/20/2022,281
0001,4421 South 220th Street,Omaha,NE,68022,9/20/2022,64
0003,4431 Pierce Street,Omaha,NE,68105,11/10/2022,298
0003,444 Riverfront Plaza #301,Omaha,NE,68102,9/9/2022,10055
0001,4445 Woolworth Ave,Omaha,NE,68131,3/30/2022,271
0001,445 North 61st Street,Omaha,NE,68132,8/4/2022,304
0005,4505 Parker Street,Omaha,NE,68104,5/13/2022,333
0004,4510 South 220th Street,Omaha,NE,68022,5/6/2022,450
0001,4510 Trail Creek Avenue,Omaha,NE,68157,4/15/2022,269
0001,4513 S 19th Street,Omaha,NE,68107,12/2/2022,226
0003,4514 S 219th St.,Omaha,NE,68022,12/15/2022,10055
0005,4514 Trail Creek Avenue,Omaha,NE,68157,11/18/2022,514
0001,4517 S 20th Street,Omaha,NE,68107,10/5/2022,10051
0001,4519 South 18th Street,Omaha,NE,68107,3/16/2022,226
0005,4519 South 33rd Street,Omaha,NE,68107,6/30/2022,309
0001,4528 Burdette St,Omaha,NE,68104,8/8/2022,10028
0001,4528 North 36th Avenue,Omaha,NE,68111,7/27/2022,92
0004,4542 North 41st Street,Omaha,NE,68111,1/21/2022,64
0003,4544 Mason Street,Omaha,NE,68106,10/4/2022,303
0003,4544 Mason Street,Omaha,NE,68106,10/4/2022,325
0005,4562 Charles Street,Omaha,NE,68132,8/26/2022,223
0003,4571 Pacific Street,Omaha,NE,68106,8/2/2022,298
0003,4603 South 63rd Street,Omaha,NE,68117,8/29/2022,10061
0005,4607 Bernadette Avenue,Omaha,NE,68157,4/15/2022,333
0001,4622 North 82nd Street,Omaha,NE,68134,6/30/2022,10056
0001,4624 N 54th Circle,Omaha,NE,68104,11/3/2022,10050
0001,4624 N 54th Circle,Omaha,NE,68104,11/3/2022,370
0001,4628 Capitol Avenue,Omaha,NE,68132,2/18/2022,10015
0004,4629 N 83rd Street,Omaha,NE,68134,7/8/2022,10059
0001,4630 Capitol Avenue,Omaha,NE,68132,2/11/2022,10015
0001,4636 Larimore Ave,Omaha,NE,68104,3/22/2022,438
0003,4664 Pierce Street,Omaha,NE,68106,9/12/2022,10056
